,time,noticia
67,santos,"Um grupo de torcedores realizou um protesto contra a diretoria do Santos, na manhã deste sábado, no CT Rei Pelé. Eles levaram faixas criticando as atuações do presidente Marcelo Teixeira, de seu filho Marcelo Teixeira Filho e do CEO do clube, Pedro Martins. + Siga o canal ge Santos no WhatsApp! O ato foi organizado pela Organização 1912, um coletivo de torcedores voluntários que se reúnem para organizar festas em jogos do clube. Eles realizam, por exemplo, o corredor de fogo nas partidas na Vila Belmiro. Mais sobre o Santos: + Time deve ter mudanças em todos os setores contra o Ceará + Assine Cartola PRO por R$4,99 e aproveite todos os benefícios! Entre as faixas, os torcedores chamaram o presidente Marcelo Teixeira de blogueiro, Pedro Martins de estagiário e questionaram a função de Marcelo Teixeira Filho dentro do Peixe. Também houve críticas ao valor dos ingressos, acusando a diretoria de ser incompetente e o Santos de ter se tornado um cabide de empregos. A diretoria santista tem sofrido pressão nas últimas semanas, também, das organizadas do clube. No último dia 28, membros da Torcida Jovem invadiram o CT Rei Pelé para cobrar dirigentes, jogadores e comissão técnica. + Clique aqui e saiba tudo sobre o Santos Nesta semana, Teixeira realizou uma reunião com membros da Sangue Jovem e da Bonde do Braço Fino na universidade a qual é proprietário. O mandatário ouviu novas críticas referentes à gestão. 🎧 Ouça o podcast ge Santos🎧"
68,santos,"O Santos tem mais um problema financeiro para resolver. A Fifa notificou o clube a pagar uma dívida de 2,5 milhões de euros (equivalentes a cerca de R$ 15,9 milhões na cotação atual) com o Arouca, de Portugal, pela contratação de João Basso. + Siga o canal ge Santos no WhatsApp! A Fifa deu ganho de causa em uma ação iniciada pelo clube português por atraso no pagamento da transferência do zagueiro. Mas a diretoria santista ainda vai entrar com recursos. Mais sobre o Santos: + Zé Rafael revela que pensou em parar por dores, mas diz estar ""100% sem dor"" + 120 dias decisivos: entenda próximos passos para construção do novo estádio O Arouca acionou a Fifa alegando que o Santos, que contratou João Basso em julho de 2023, só pagou a primeira parcela, de 500 mil euros, do total de 2,5 milhões de euros. Como não recebia novos pagamentos há mais de ano, o clube de Portugal iniciou o processo na Fifa. No balanço de 2024 , a diretoria do Santos anotou uma dívida de R$ 12,5 milhões com o Arouca , equivalentes aos valores que ainda estavam em aberto. Como o Santos ainda terá de pagar 500 mil de euros de juros e multa, a dívida total chega a 2,5 milhões de euros - quase R$ 16 milhões. O caso, se não resolvido, pode resultar em transfer ban para o Santos. O UOL publicou primeiro a informação. Esta é mais uma pendência financeira que a administração Marcelo Teixeira terá de resolver. O treinador Pedro Caixinha, demitido em 14 de abril, também acionou a Fifa para obrigar que o Santos pague uma dívida de cerca de R$ 15 milhões , referente à multa pela demissão da comissão técnica. João Basso se juntou ao Santos em meio ao Campeonato Brasileiro de 2023, em uma campanha que terminou com o rebaixamento para a Série B. O zagueiro chegou a ser emprestado ao Estoril, de Portugal, em 2024, mas retornou ao clube em junho. Ele fez oito partidas na campanha de acesso à primeira divisão do Brasileirão. Em 2025, o defensor começou a temporada jogando, entretanto, fez partidas ruins e perdeu a titularidade. Ele não entra em campo pelo Peixe desde 12 de fevereiro e tem só cinco partidas no ano. + Clique aqui e saiba tudo sobre o Santos 🎧 Ouça o podcast ge Santos🎧"
69,santos,"Zé Rafael está pronto para estrear pelo Santos e feliz de não sentir mais as dores insuportáveis que o limitaram no ano passado. Apresentado nesta sexta-feira na Vila Belmiro com a camisa 6, o volante revelou que pensou em parar de jogar por causa do problema na coluna, disse estar recuperado para retomar a sua forma e defendeu que o time tem condições de estar em uma posição melhor no Campeonato Brasileiro. + Siga o canal ge Santos no WhatsApp! — Quando voltei neste ano, eu já tinha conversado com os médicos. Falei que, se eu tivesse que passar outro ano com as mesmas dores, não continuaria, iria parar de jogar este ano, porque era uma dor insuportável. Apesar de esconder a dor, fazer mesmo sofrendo, era algo que me limitava muito. Não era só durante treinos e jogos. Eu convivia com a dor, eram 24 horas com dor. Isso mexeu com meu psicológico — confessou Zé Rafael. — Agora, depois da cirurgia, é vida nova. É buscar a condição física, técnica e mental para voltar a fazer o que eu mais gosto da maneira mais excelente possível. O volante tinha uma espondilolistese. Trata-se de um desalinhamento entre duas vértebras, que ocasiona dor intensa e limitação funcional. — Iniciei esse ano no Palmeiras e, quando teve a oportunidade de sair, vi como bom desafio. Sabia que aqui seria bom lugar para recomeçar. O clube me proporcionou essa oportunidade. Estou muito feliz de estar aqui. Foi uma recuperação muito boa — comentou o atleta. — Agora, estou tentando voltar à minha forma. É óbvio que isso demora um pouco de tempo, não é tão natural quanto a gente gostaria. Mas estou feliz e satisfeito. Nossa equipe médica e técnica também está feliz com o resultado. Já treinando com o elenco nesta semana, Zé Rafael deve ser relacionado para a partida contra o Ceará, válida pela oitava rodada do Brasileirão, na próxima segunda-feira. Curiosamente, o retorno aos gramados poderá ocorrer no Allianz Parque, estádio do Palmeiras, time pelo qual o volante teve uma passagem vitoriosa de seis temporadas. — Depois de tanto tempo fora, voltar e ser lá talvez o primeiro jogo pelo Santos. Isso faz parte. É apenas algo que bateu. Estou preparado para jogar. Espero que seja em breve. Não sei se será segunda ou na próxima semana, mas me estou preparando para que aconteça o mais rápido possível. Ele garantiu que, apesar das dores que enfrentou e da cirurgia que fez, continuará tendo as mesmas características que o fizeram brilhar no Palmeiras. — Essa lesão me atrapalhou demais durante o ano, me impossibilitou de muita coisa e diminuiu meu nível. Foi o ano que menos joguei, em tempo e jogos. Mas sinto que ficou para trás. Cirurgia foi recomeço. Hoje estou 100% sem dor. Agora é a parte de recondicionamento, de parte técnica, de parte tática. Foram quatro ou cinco meses fora dos gramados e isso faz diferença enorme. — Obviamente que necessita tempo de paciência e recondicionamento, mas eu acredito que isso não será problema. Me dedico nos treinos para estar em alto nível. E não vai ser diferente. Não é a idade ou a cirurgia que vão fazer eu perder minhas características. Pode ter certeza que eu vou dar o melhor que eu posso para estar da melhor forma possível, ajudando o Santos. Zé Rafael disse que está à disposição para fazer diferentes funções, mas que se sente mais confortável em atuar como primeiro ou segundo volante. — Eu posso fazer primeiro homem e segundo e, com um pouco menos de frequência, talvez o terceiro homem, como era no Bahia muitos anos atrás. Mas eu acredito que eu deva ser mais utilizado de primeiro ou segundo homem mesmo, que é onde eu já estou mais habituado e preparado para fazer. Embora tenha reiterado por diversas na entrevista coletiva que a retomada será gradual, já que passou por uma cirurgia inédita no futebol e está há cinco meses sem jogar, Zé Rafael chegou ao Santos em um momento de necessidade por reforços no sistema defensivo. O time tem quatro pontos no Brasileirão e está na penúltima colocação. — Eu confesso que seria melhor voltar com o time em uma condição melhor na tabela e jogando de maneira mais confiante. Mas faz parte do processo. Não emplacamos ainda uma sequência de vitórias, que é o que falta para retomar a confiança. Sabemos o quando isso é importante, o atleta e a equipe estarem confiantes. Precisamos de alguns resultados positivos para que isso aconteça. Eu entrando nessa disputa por vaga pelo meio-campo, é difícil chegar e assumir logo, porque é muito tempo fora. O volante defendeu que o Santos tem condições de sair da situação dramática em que se encontra. — Para mim, nossa equipe tem grandes jogadores, com qualidade e capacitados para jogar em alto nível. O que falta é acreditar em si próprio e no time. Isso tem que partir de cada um. Não adianta trazer um monte de cara que ganharam títulos por onde passaram, se alguns que ainda não tiveram essa oportunidade não mudarem também a sua mentalidade. Convivendo com o elenco e vivenciando o dia a dia, eu acredito que eles têm isso. São caras competitivos, que treinam forte e se preparam. É questão de confiança. A equipe não está madura suficiente e confiante para executar o melhor. Isso é um processo de evolução. Mas estamos nos preparando para dar a volta por cima e buscar grandes resultados. Mais sobre o Santos: + Santos detalha acordo para construção da nova Vila Belmiro; veja o que muda + Presidente do Santos nega demissão de CEO: ""Trabalhos está sendo feito"" Recuperação do time para voltar a conquistar títulos — Nossa equipe tem bons jogadores, dedicados e que trabalham diariamente para alcançar os títulos. Mas às vezes esquecemos o quanto competitivo é o nosso futebol e que só uma equipe ganha por ano. É muito difícil ganhar e construir o que foi construído anos atrás. Nos preparamos para isso, mas só tem um vencedor por ano. Sabemos que será difícil. Temos que mudar mentalidade e forma de trabalhar, se adequar e fazer o que os campeões fazem. Abrir mão de algumas coisas, porque requer sacrifício diferente. Eu acredito que a nossa equipe está disposta a pagar, mas falta um pouquinho para que essa chave mude. Estamos em um processo de evolução. Em breve vamos voltar a colher frutos e a torcida santista voltará a sorrir e comemorar títulos. Chegada em momento de reconstrução do clube — Quando eu aceitei vir, já sabia que era um projeto mais difícil, justamente pelo clube estar passando por uma reestruturação. Vindo da Série B, o ano seguinte é sempre um pouco mais pesado. Porque muda muito a característica de jogo e dos atletas, o nível de jogo é muito maior na Série A. Eu aceitei o desafio sabendo de tudo isso. Eu e meus companheiros estamos nos preparando. Desde que eu cheguei, eu vi que é um grupo que trabalha muito. Não estamos no lugar onde merecemos, mas é continuar trabalhando para a fase ruim passar. Isso é futebol, faz parte, temos que continuar trabalhando e evoluindo para que esta fase ruim passe. Vou tentar ajudar da melhor forma que eu puder, com a experiência, com meu estilo de jogo, dentro e fora de campo, da maneira que eu puder ajudar meus companheiros. Todos estão remando para o mesmo lado. É um ano difícil. Se não der 110%, as coisas não vão fluir como a gente espera. Então, a gente tem se preparado dessa forma, é assim que a gente está encarando jogo a jogo até o final do ano. Receio de fazer o retorno aos jogos em gramado sintético — Com relação ao campo, joguei por vários anos lá. Não posso dizer que isso é problema. Talvez seja o primeiro jogo da volta. Se eu acabar jogando, posso sentir um pouco, porque quem não está adaptado a jogar com frequência no Allianz acaba sofrendo. Vimos isso durante vários jogos, equipes que iam lá e os jogadores acabavam se lesionando. Mas acredito que não acontecerá comigo e espero que não aconteça com nenhum dos meus companheiros. Participação de Neymar na negociação para trazê-lo ao Santos — Posso dizer que já tinha aceitado o convite do Santos antes mesmo de saber que o Neymar estava vindo. Só fui apresentado e ficaram sabendo que eu viria depois que ele chegou. Ele veio para o CT, eu já estava trabalhando há alguns dias. Fico feliz que ele veio depois e espero que ele possa se recuperar logo para voltar e ajudar a equipe. Ele é uma referência e fará a diferença dentro de campo. Contamos com isso. Apoio da comissão técnica na recuperação — Influenciou de certa forma, a equipe do professor Xavier chegou recentemente, na última semana. Eu já tinha entrado no período de transição, já estava numa parte avançada da recuperação. Eles demostraram muito interesse em saber como eu estava. Fico feliz por isso, porque, depois de tanto tempo fora, é legal quando uma comissão nova chega e mostra interesse. Isso não quer dizer que eu vou jogar ou que eu vou ser titular todos os jogos. Pelo menos mostrar que eles sabem como foi o problema e se importam com a resolução dele. Eles me apoiam e me dão diariamente a condição de mostrar o que eu estou sentindo, treino após treino. É uma cirurgia nova, pela qual nenhum atleta do futebol passou, isso requer mais cuidado. Estou me sentindo muito bem e me preparando para antecipar a maior parte dos processos. Espero que possa corresponder e ajudar o professor Xavier da maneira que ele espera. Protagonismo no Santos e orientação aos Meninos da Vila — Eu acredito que sim. Obviamente ser protagonista faz parte do futebol. Um dia você é, outro dia você deixa de ser. Vim para o Santos com a intenção de ajudar, independente se estiver resolvendo jogo, jogando muito ou pouco. Eu acredito que eu posso ajudar não só a nossa equipe, mas também esses meninos mais novos, que precisam às vezes até mesmo de carinho para ter a evolução que se espera. Antigamente tinha que chegar e estar pronto, mas hoje sentimos que podemos ajudar a evoluir de maneira gradativa. Temos bons meninos, JP, Bontempo, Hyan, Xavier, Luca. São todos meninos que têm treinado diariamente para evoluir. Não podemos carregar eles com muita pressão. Nós, que somos mais velhos, servimos para isso também. Tirar esse peso para que eles evoluam. Posso ajudar dessa forma e espero que consiga. Número 6 na camisa — O número, na verdade, não foram muitas opções que sobraram (risos). Mas estou feliz, é um novo número, em que a minha função, hoje em dia, mudou um pouco. Na Europa, na maioria dos times o camisa 6 é aqui o nosso número 5. Foi uma coincidência, o número que sobrou, a última função que eu fiz. Não tem porque inventar, não pegarei número alto. Vou pegar um número legal e que faça sentido pra mim. + Clique aqui e saiba tudo sobre o Santos Zé Rafael Revelado pelo Coritiba, Zé Rafael passou por Novo Hamburgo e Londrina antes de chegar ao Bahia, no qual se destacou. Em duas temporadas na equipe de Salvador, fez 128 jogos, com 18 gols e nove assistências. Ele passou seis temporadas no Palmeiras, com o qual conquistou 11 títulos. O volante chegou como o 11º reforço do Santos na temporada, anunciado em fevereiro, depois de ter acertado com o clube no fim de janeiro. 🎧 Ouça o podcast ge Santos🎧"
70,santos,"Os próximos 120 dias serão decisivos para que o novo estádio do Santos comece a sair do papel. Não há, ainda, data para início das obras, com custo total estimado em R$ 700 milhões, mas o acordo entre Santos e WTorre nunca esteve tão perto de ser finalmente selado. Santos e WTorre trabalham com esse prazo de 120 dias para iniciar as vendas de cadeiras cativas e camarotes para levantar o dinheiro necessário para construção da nova Vila Belmiro. + Siga o canal ge Santos no WhatsApp! Nesse período de quatro meses, outros trâmites burocráticos estarão em andamento, inclusive a assinatura do contrato definitivo entre Santos e WTorre. Até agora, as duas partes só assinaram um Memorando de Intenções (MOU), cujos termos foram apresentados ao Conselho Deliberativo na noite desta quinta-feira . É a primeira vez que clube e empresa falam em um prazo para os próximos passos. Mais sobre o Santos: + Crise aumenta pressão, e CEO do Santos pode ser demitido + Zicou? ""Santos de Neymar"" se desmancha com barrados e lesionados Depois da assinatura do MOU e da apresentação aos conselheiros, a WTorre se volta aos trâmites burocráticos finais, como regularizações junto à Prefeitura, enquanto o Santos pode preparar as ações para comercialização que irá levantar o dinheiro para a obra. Nesses 120 dias será necessária ainda a realização de audiência pública, devido ao impacto da obra na cidade de Santos. Trata-se de uma exigência legal para que moradores tomem conhecimento do projeto e eventualmente façam apontamentos. Será nesse período também que os departamentos jurídicos de Santos e WTorre irão negociar os últimos detalhes e trocar minutas (esboços de contrato) até a assinatura do documento definitivo, o que deve ocorrer dentro desses quatro meses. Quando for iniciada a comercialização de cadeiras cativas e camarotes para captação de recursos, em até 120 dias, a construção da nova Vila Belmiro ainda não estará assegurada e dependerá do sucesso das vendas. O objetivo é arrecadar dinheiro suficiente para dar segurança financeira para o início das obras, seja o total ou parte delas. Por isso, espera-se que haja campanhas de marketing para incentivar as vendas, que terão diferentes produtos para perfis econômicos diversos. O valor total da obra até pode ser captado inteiramente pela comercialização de cadeiras cativas e camarotes, mas não é obrigatório que isso aconteça. A partir de determinado valor arrecadado, Santos e WTorre poderão garantir a injeção de recursos e complementar o restante do montante necessário para a obra. Nesse caso, em percentuais já determinados em contrato, o Santos teria de fazer aportes proporcionalmente maiores aos da WTorre. A nova arena do Santos será construída no lugar da Vila Belmiro, com capacidade máxima de 30.108 torcedores, em uma área construída de 71 mil m². A expectativa é que, entre a demolição do estádio atual e a construção do novo, leve-se três anos. + Clique aqui e saiba tudo sobre o Santos 🎧 Ouça o podcast ge Santos🎧"
71,santos,"Neymar deve fazer apenas mais dois jogos pelo Santos até o fim de seu contrato atual, que vence 30 de junho, mas as duas partes trabalham pela renovação do vínculo. O camisa 10 deve reunir condições físicas de ajudar o time contra o Botafogo, dia 1º de junho, e Fortaleza, em 12 de junho, pelo Campeonato Brasileiro. + Siga o canal ge Santos no WhatsApp! Isso porque Neymar tem uma previsão para finalizar sua recuperação em até três semanas; o prazo é considerado seguro para a cicatrização adequada da lesão na coxa esquerda do jogador. Deve, então, voltar a treinar no campo na última semana de maio, podendo ser usado por poucos minutos dia 1º. Tudo depende de como serão os próximos dias, a intensidade e o sucesso dos trabalhos do craque no CT Rei Pelé. Por enquanto, o tratamento tem sido muito bem avaliado internamente, com o jogador passando até mesmo mais horas ""internado"" no local. Mais sobre o Santos: + CBF confirma: Santos x Ceará será no Allianz Parque + Neymar acompanha jogo de Robinho Jr no CT Rei Pelé Há, porém, um grande otimismo do Santos em relação à renovação de contrato do jogador. A expectativa é de que o clube consiga ampliar o vínculo até, pelo menos, a Copa do Mundo de 2026. O desejo é de um aumento até o fim do ano que vem. O entendimento mútuo é de que o Peixe é fundamental para que Neymar tenha sequência e retome a carreira em nível físico para se apresentar bem à seleção brasileira. Nesse sentido, as duas lesões na coxa já encaradas no Alvinegro atrapalharam sua sequência e terão de ser compensadas. Não houve ainda formalização de um novo vínculo, a tendência é de que o acerto seja tratado de forma natural, sem pressa, com o foco neste momento sendo a total recuperação de Neymar. + Clique aqui e saiba tudo sobre o Santos 🎧 Ouça o podcast ge Santos🎧"
72,sao-paulo,"O lateral-esquerdo Wendell deixou o campo chorando ainda no primeiro tempo do clássico entre Palmeiras e São Paulo , na Arena Barueri, depois de chocar sua cabeça contra o joelho do goleiro Rafael num lance de ataque do rival. Ele deu lugar a Enzo Díaz com 25 minutos de jogo. O lance deixou o jogador com tontura e visão turva. Por conta disso, ele chegou a chorar e pediu substituição. A comissão técnica do clube solicitou ao quarto árbitro para que o lance fosse analisado como um caso de concussão, o que permite substituição extra aos times. + Leia mais notícias do São Paulo Wendell foi a única novidade no time em relação à equipe titular que venceu o Alianza Lima do Peru por 2 a 0 na última semana, pela Conmebol Libertadores Depois da substituição, ele seguiu aos prantos no banco de reservas, sendo acalmado pelos colegas. + Siga o canal ge São Paulo no WhatsApp 🎧 Ouça o podcast ge São Paulo 🎧 + Assista: tudo sobre o São Paulo no ge, na Globo e no sportv"
73,sport,"Não caberá a esta análise se debruçar sobre a atuação do Sport contra o Cruzeiro. Afinal, o que se viu na Ilha do Retiro, domingo, escancarou-se no placar: uma derrota de 4 a 0 sofrida por um time desequilibrado e alheio. Aqui, na verdade, o texto se propõe a trazer reflexões e, também, afirmações sobre o momento do clube na Série A: é preciso respeitar o contexto. Porque, no futebol, ele é tudo. Único time a ainda não ter vencido no Brasileiro, onde está afundado na lanterna e a sete pontos para deixar a zona de rebaixamento, o Sport demitiu o técnico Pepa para trazer António Oliveira. + ✅Clique aqui para seguir o novo canal ge Sport no WhatsApp + Veja mais notícias do Sport no ge Era necessário um profissional de perfil pragmático para assumir o cargo, concluiu a diretoria. O treinador ex-Cuiabá e Corinthians, então, virou o alvo a ser perseguido. E tão logo anunciado, trouxe discursos de apego a esse ""pragmatismo"" para recuperar o clube na Série A. Assim concedeu António a sua primeira entrevista à imprensa , sábado à tarde, véspera do jogo contra o Cruzeiro. Para, no domingo, não cumprir com nada das próprias ideias verbalizadas um dia antes. Então, chegamos ao contexto citado no início do texto. Mais notícias: +António Oliveira explica escalação: ""A lei do mais apto"" +Atuações do Sport: em estreia, António Oliveira leva zero As escolhas por acionar Matheus Alexandre e Carlos Alberto como titulares seriam (e são) compreensíveis para recuperá-los. Afinal, são ativos do Sport e custaram, juntos, R$ 24 milhões . Mas o momento não era este. Logo no dia 1 de jornada, o treinador arrumou ""sarna para se coçar"", trazendo para si pressão acima da medida numa largada de trabalho que o tornou corresponsável pelo resultado e ""burro"" para os torcedores. Num dia que selou a pior largada do Sport em toda a história do Campeonato Brasileiro. +Torcida do Sport chama técnico estreante de ""burro"" com apenas 20 minutos de jogo; veja vídeo Não se trata de personificar a culpa nos atletas pelo vexame contra o Cruzeiro - do jeito que o coletivo do Sport se comportou, a derrota não era uma questão de sim ou não, mas de quando. Trata-se, sim, da desconexão com a realidade: Carlos Alberto e Matheus Alexandre não entregam futebol há tempos. Zé Lucas, prata da casa em plena ascensão e observado na Europa , não merecia ser titular? Por que se aventurar e não fazer o simples? Dois dias de treino não foram suficientes para perceber o que está diante dos olhos? Daí, questionamentos precisam ser feitos. +Sport não perdia por diferença de quatro gols jogando na Ilha do Retiro, pela Série A, havia 18 anos Não houve diálogo com a comissão técnica da casa e/ou diretoria para municiar o português de informações sobre o elenco? Se sim, e Oliveira decidiu bancar a própria escolha (Matheus Alexandre, por exemplo, foi seu atleta no Cuiabá) ele errou. Se não houve orientação, erro igual. Pior. De um jeito ou de outro, a vergonha está assinada. Compartilhada. Dividida também com outro elemento desta equação: os jogadores. Porque não cabe só direcionar à gestão e ao novo técnico a razão para o péssimo trabalho apresentado até aqui. O elenco do Sport entrou em campo contra o Cruzeiro em estado de letargia, com comportamento de perdedor. Atletas com capacidade de se sobressair no individual, como Sérgio Oliveira, precisam reaparecer para assumir responsabilidades e tomar as rédeas do grupo. Dando o exemplo pela própria estatura, jogando com competitividade. ""Dar as caras e ter vergonha na cara"", como Pablo e Igor Cariús subiram o tom no intervalo e na saída de jogo. No entanto, embora seja prudente dar respostas à torcida, doída e abalada com o momento do próprio clube, palavras não resolvem nada. Ação e resultado, sim. António Oliveira terá muito a ajustar taticamente o time, mas a esta altura precisa canalizar forças e também resgatar a confiança de um grupo que, como reconhecido, sucumbe ao primeiro golpe. Contra o Cruzeiro, o estrago foi feito e minou qualquer perspectiva de base para um início de trabalho. Então, é preciso começar do zero contra o Ceará. Sabendo que os desafios serão multiplicados e que o pragmatismo, palavra tão falada nos últimos dias, precisa o quanto antes sair do papel e ir a campo."
74,sport,"Ficou difícil até para o técnico recém-chegado, António Oliveira, se debruçar sobre a atuação do Sport nesta tarde de domingo, pelo Brasileirão. Explicá-la. O resultado, neste caso, calhou de ser um resumo: u m 4 a 0 sofrido para o Cruzeiro, em plena Ilha do Retiro, logo na estreia do português. + ✅Clique aqui para seguir o novo canal ge Sport no WhatsApp + Veja mais notícias do Sport no ge E António, na entrevista à imprensa, voltou a se apegar ao pragmatismo: o que vai animar o Rubro-negro, lanterna na Série A, onde ainda não venceu após oito rodadas, é o apoio incondicional de sua torcida. Que hoje, por exemplo, vaiou o lateral-direito Matheus Alexandre e xingou o próprio comandante. Com 20 minutos de partida. - Importante é perceber a situação do Sport e resgatar rapidamente e mentalmente esta equipe. Aquilo que eu peço não é paciência. Eles (os torcedores) já perderam. O que peço é o apoio deles, incondicional. O que podem esperar de mim é muito trabalho - afirmou. ""Evidente que não é isso que representa o Sport (a goleada). O Sport é muito maior que o treinador e os jogadores. O que eu só peço ao torcedor é que apoie o Sport, independentemente de quem jogue, pois vamos precisar muito deles"", reiterou. +Sport não perdia por diferença de quatro gols jogando na Ilha do Retiro, pela Série A, havia 18 anos Também retrucado pela imprensa sobre o porquê da escalação com os criticados Matheus Alexandre e Carlos Alberto de titulares, António Oliveira não os mencionou diretamente na resposta, mas usou de exemplo da biologia para justificar as escolhas. Zé Lucas também ficou de fora para Du Queiroz. Só no segundo tempo que o português fez mudanças, acionando Diogo Hereda e Atencio na lateral-direita e meio campo, e Zé Lucas no meio de campo, respectivamente. - Aqueles que estarão mais e finalmente preparados e aptos são aqueles, portanto, que vão nos defender. É como na selva, a lei do mais apto. Contar com aqueles que podem dar a resposta mais rápida pelo contexto e momento. Por isso mais uma vez, peço o apoio. Vou trabalhar muito para tirar o Sport desta situação - encerrou o técnico. +Atuações do Sport: em sua estreia, técnico português António Oliveira leva zero; dê suas notas Lanterna da Série A, o Sport volta a jogar no sábado, contra o Ceará, na Arena Castelão. O Vozão é o oitavo colocado, com 1 1 pontos, enquanto os rubro-negros estão com dois."
75,vasco,"De volta ao Vasco , Fernando Diniz se apresentou no CT Moacyr Barbosa na manhã desta segunda-feira e comandou seu primeiro treino na véspera da importante partida contra o Lanús, pela Sul-Americana. As equipes se enfrentam em Buenos Aires nesta terça, às 21h30 (de Brasília). + Felipe será mantido como diretor-técnico do Vasco + Pedrinho sonha com Rodrigo Caetano e vai buscar contratá-lo A delegação vascaína viaja para a capital argentina na parte da tarde. A partida contra o Lanús marcará a estreia de Diniz no comando do Vasco. Nas imagens divulgadas pelo Vasco, é possível ver Diniz e seu preparador físico Wagner Bertelli comandando a atividade. A princípio, Diniz e sua comissão deveriam se apresentar no domingo, mas a derrota para o Vitória em Salvador desencadeou uma crise no clube e mudou os planos. A demissão do executivo de futebol Marcelo Sant'Ana , oficializada na noite de domingo, deve ser o início de uma reformulação na diretoria vascaína. Fernando Diniz inicia seu trabalho no Vasco no meio de um ambiente turbulento. O time não vence há oito partidas na temporada e entrou na zona de rebaixamento do Campeonato Brasileiro após a derrota por 2 a 1 para o Vitória, neste sábado. Na Sul-Americana, o Vasco tem cinco pontos e está em segundo lugar no Grupo G. Depende apenas de si para se classificar para a próxima fase. Uma vitória na Argentina ainda aumentaria as chances de uma classificação em primeiro lugar no grupo. + ✅Clique aqui para seguir o novo canal ge Vasco no WhatsApp + O mercado do Cartola vai fechar! Monte seu time agora! Assista tudo sobre o Vasco no ge, na Globo e no SporTV:"
76,vasco,"Loide Augusto teve uma noite de sábado repleta de puxões de orelha em Salvador, na derrota do Vasco de virada por 2 a 1 para o Vitória. O jogador entrou no segundo tempo da partida no Barradão e chegou a levar uma bronca de Vegetti por causa de lances em que demonstrou displicência no gramado. O angolano colecionou erros enquanto esteve em campo, mas a forma como alguns lances aconteceram irritou o banco de reservas do Vasco e o próprio capitão argentino. Em uma das ocasiões, Loide teve a chance de puxar o contra-ataque para a equipe, quando decidiu dar um toque de letra com o calcanhar, que acabou saindo pela lateral. Nesse momento, é possível ouvir xingamentos vindos do banco de reserva ao atacante. Na sequência, o Vitória descolou um escanteio, e Vegetti aproveitou o momento para cobrar firmemente o angolano. Veja o vídeo abaixo. Na coletiva de imprensa, Felipe foi questionado sobre a escolha por Loide e sua atuação na derrota no Barradão. O treinador interino afirmou que o atleta ainda precisa de um tempo de ajuste no futebol brasileiro, mas reconheceu que em alguns momentos demonstra displicência em campo. ""Loide é um jogador que precisa de um tempo de adaptação. Em alguns momentos, ele faz boas jogadas; em outros, parece displicente"", disse Felipe. - Está vindo de uma temporada na Turquia. O imediatismo do futebol acaba atrapalhando um pouco quando o atleta chega. Cada um tem sua forma de se adaptar. O Nuno chegou muito bem, apesar da maratona de jogos a que não está acostumado - concluiu. Loide chegou ao Vasco no fim de fevereiro deste ano, O clube carioca pagou 1,5 milhão de euros (R$ 9 milhões) ao Alanyaspor, da Turquia. O acordo prevê ainda bônus de 1 milhão de euros (R$ 6 milhões) caso o atleta atinja determinadas metas. O angolano soma dez partidas, sem nenhum gol ou assistência. + ✅Clique aqui para seguir o novo canal ge Vasco no WhatsApp + O mercado do Cartola vai fechar! Monte seu time agora! Assista tudo sobre o Vasco no ge, na Globo e no SporTV:"
