,time,noticia
71,sao-paulo,"O São Paulo espera ter Lucca de volta no jogo diante do Bahia, sábado, às 18h30 (de Brasília), na Casa de Apostas Arena Fonte Nova, pelo Campeonato Brasileiro. O atacante voltou a treinar com o grupo nos últimos dias e está recuperado de torção no tornozelo direito, sofrida no jogo contra o Grêmio. O local ficou muito inchado e exigiu tratamento em dois períodos no CT da Barra Funda. Ele ficou fora dos jogos contra Náutico, Mirassol e Talleres. Leia também + Enzo Díaz elege maior desafio no São Paulo Na partida, o técnico Luis Zubeldía terá dois desfalques certos, já que Alisson e André Silva receberam o terceiro cartão amarelo na rodada passada e não estarão à disposição do treinador. + Siga o canal ge São Paulo no WhatsApp Contra o Talleres, além de Lucca, o São Paulo teve outros dez desfalques. Veja abaixo a longa lista de problemas do Tricolor na partida da última partida da Conmebol Libertadores: Alisson (suspenso) Ruan (dores no joelho); Lucas Moura (estiramento da cápsula posterior do joelho direito); Luiz Gustavo (tromboembolismo pulmonar); Calleri (cirurgia para reconstrução do ligamento cruzado anterior do joelho esquerdo); Ferreira (lesão da fáscia plantar do pé esquerdo); Igor Vinícius (lombalgia); Marcos Antônio (lesão muscular); Lucca (entorse no tornozelo direito). Oscar (edema na região posterior da coxa esquerda); Cédric Soares (dores na panturrilha direita). + Leia mais notícias do São Paulo 🎧 Ouça o podcast ge São Paulo 🎧 + Assista: tudo sobre o São Paulo no ge, na Globo e no sportv"
72,sao-paulo,"Um torcedor do São Paulo alega ter sido agredido com um tapa no rosto por um segurança do clube enquanto tentava tirar uma foto com Luciano no estacionamento do Morumbis após derrota para o Mirassol por 2 a 0, no último sábado. O clube afastou o profissional. + Siga o canal ge São Paulo no WhatsApp Ao g1 , Rogério Santana dos Santos afirmou que estava no local com a família para tentar tirar uma foto com o atacante são-paulino quando um segurança apareceu e passou a questionar o motivo de estarem no local. O profissional, ainda de acordo com o torcedor, ficou exaltado ao ouvir que o grupo esperava pelo jogador. Leia também + ""Chamou de venezuelano morto de fome"": Navarro explica discussão com Bobadilla + São Paulo se manifesta em nota e diz que providenciará medidas educativas ao atleta Segundo ele, a filha mantinha contato com a esposa de Luciano e que, por isso, esperavam o atleta no estacionamento. O segurança, porém, teria se exaltado e chamado a Tropa de Choque em um momento mais quente da discussão. Segundo o São Paulo , a esposa de Luciano não estava no estádio. Outros cinco seguranças chegaram pouco tempo depois, e o torcedor disse ter tentado conversar com um deles, pedindo a identificação do profissional que havia levantado a voz. A resposta teria vindo em forma de agressão. Em nota enviada à reportagem, o São Paulo afirma ter tomado conhecimento do caso envolvendo um prestador de serviços terceirizado e o torcedor. Além disso, o clube disse ter afastado o profissional das funções até que as investigações sejam concluídas. + Leia mais notícias do São Paulo A Secretaria da Segurança Pública do Estado de São Paulo (SSP-SP) confirmou que o boletim de ocorrência foi registrado e que, segundo o relato, o homem levou um tapa no rosto e foi perseguido pelo agressor. A filha da vítima, menor de idade, também teria sido ameaçada enquanto filmava a abordagem. A família foi escoltada para fora do local sob xingamentos. Segundo a SSP, apesar da violência, não foram constatadas lesões aparentes. O caso ainda é investigado pela Polícia Civil. 🎧 Ouça o podcast ge São Paulo 🎧 + Assista: tudo sobre o São Paulo no ge, na Globo e no sportv"
73,sao-paulo,"+ Siga o canal ge São Paulo no WhatsApp + Leia mais notícias do São Paulo 🎧 Ouça o podcast ge São Paulo 🎧 + Assista: tudo sobre o São Paulo no ge, na Globo e no sportv"
74,sao-paulo,"O São Paulo fez, nesta Conmebol Libertadores, algo que nunca havia feito: venceu os três jogos fora de casa da fase de grupos - e terminou invicto. Nesta fase, porém, que acabou na última terça-feira com vitória por 2 a 1 sobre o Talleres , o Tricolor teve dificuldades em todos os seus jogos no Morumbis. E é isso o que precisa mudar para a sequência da competição. + Siga o canal ge São Paulo no WhatsApp Como visitante, o São Paulo venceu Talleres, Libertad e Alianza Lima nesta Libertadores. No Morumbis, porém, só conseguiu a vitória da última terça-feira - e com sofrimento. Para ir ainda mais longe e manter vivo o sonho do título, o Tricolor precisa aproveitar melhor o fator casa, normalmente decisivo a seu favor. O São Paulo precisa do Morumbis lotado. E, para isso, precisa mostrar para o seu torcedor que isso será, na medida do possível, traduzido em bom futebol, em esperança de um título expressivo e a tradicional força em sua casa. Caso contrário, o Tricolor perde o que tem de melhor em noites de Libertadores: a mística do seu estádio. O que o São Paulo também precisa mudar para a sequência da Libertadores é a quantidade de jogadores lesionados. Isso, sem dúvidas, é o que mais atrapalha o Tricolor - em casa ou como visitante. Mais do São Paulo : + André Silva, do São Paulo, sente a coxa direita na Libertadores e faz gelo ao ser substituído + Jogador do Talleres acusa Bobadilla, do São Paulo, de xenofobia em jogo pela Libertadores O São Paulo entrou em campo contra o Talleres com 11 desfalques, sendo 10 deles por problemas físicos: Luiz Gustavo (tromboembolismo pulmonar), Calleri (cirurgia no joelho esquerdo), Igor Vinícius (lombalgia), Lucas (estiramento da cápsula posterior do joelho direito), Ferreira (lesão da fáscia plantar do pé esquerdo), Lucca (entorse no tornozelo direito), Marcos Antonio (lesão na região posterior da coxa esquerda), Ruan (dores no joelho direito), Oscar (edema na região posterior da coxa esquerda) e Cédric (dores na panturrilha direita). + Leia mais notícias do São Paulo Ir longe na Libertadores é difícil. Com tantos problemas assim, ainda mais. Por isso, o São Paulo precisa aproveitar a pausa entre a fase de grupos e as oitavas de final, que só serão disputadas em agosto, para ter o máximo de jogadores à disposição. Contra o Talleres, por exemplo, Zubeldía escalou um zagueiro como lateral-direito (Ferraresi) e dois laterais-esquerdos (Wendell e Enzo Diaz) por escassez de jogadores para as posições. Isso, inclusive, tem sido uma tendência no Tricolor. E o São Paulo sofreu, mais uma vez, em casa. Mesmo com a vitória, foi pressionado até o fim, obrigando o goleiro Rafael a fazer boas defesas para garantir o resultado. Antes, também na fase de grupos, o Tricolor havia empatado com Libertad e Talleres. A equipe, assim, terminou esta fase da competição invicto. Mesmo com tantos problemas, o São Paulo conseguiu fazer o mais difícil até aqui nesta Libertadores. Mostrou sua força fora de casa, longe do torcedor. Mas precisa resolvê-los para que o sonho de Zubeldía, de vencer a competição continental, continue vivo. 🎧 Ouça o podcast ge São Paulo 🎧 + Assista: tudo sobre o São Paulo no ge, na Globo e no sportv"
75,sao-paulo,"Cabelos castanhos raspados, camisa amarela ou azul larga e um dez no peito. Assim que Sisleide Lima do Amor, a Sissi, era vista quando representava a seleção brasileira em seus primeiros capítulos da história. Depois de somar nos gramados, a brasileira ajuda o futebol feminino de outra maneira, como treinadora. A transição começou em 2004, quando Sissi ainda estava atuando nos gramados dos Estados Unidos. – Tive a oportunidade de fazer parte de um junior collage como auxiliar. Ainda não estava preparada, pensava como jogadora, não falava inglês muito bem, mas resolvi tentar. Mas a comissão me ajudou para tentar fazer uma transição tranquila – contou Sissi ao ge . Depois desse período como auxiliar, em que dividia função como jogadora, a brasileira recebeu o convite para se tornar treinadora. Sissi precisou correr atrás das licenças. Para que tudo isso acontecesse, ela resolveu se aposentar dos gramados, parando totalmente em 2009. – Tudo aconteceu gradativamente. Chegou um período que eu já sabia que ia precisar parar, precisava construir minha nova identidade. Transformar a Sissi jogadora em treinadora. A decisão da brasileira de mudar completou 16 anos. Em todo esse período, a técnica se estruturou da melhor maneira e em um local que valoriza o futebol feminino desde o início da categoria. Atualmente, Sissi está como treinadora das categorias de base e diretora de base do Walnut Creek Surf, nos Estados Unidos. – Hoje, tenho que colaborar com os treinadores, assistir treinos... é bem diferente. Trabalhamos o ano todo, é puxado, mas prazeroso – disse. Para os seus próximos capítulos, Sissi tem algumas metas. A primeira delas seria estudar e se especializar mais como treinadora. A brasileira deseja buscar novos capítulos para o seu livro de histórias. Sissi contou para reportagem que tem um sonho em sua carreira: – Meu sonho é um dia poder fazer parte da comissão da seleção brasileira, sempre falei isso. Enquanto não acontece, sigo o trabalho por aqui. A história da primeira camisa 10 do Brasil com a CBF não terminou da melhor maneira. Muito disso se deu pela falta de valorização que as primeiras jogadoras da Seleção reclamam. – Sentimos muito, todas essas jogadoras que começaram comigo. Nunca tivemos o reconhecimento merecido e nem o respeito. Quando resolvi ficar nos Estados Unidos, foi muito por conta disso. Eles apreciam o futebol feminino, mas queremos isso no nosso país – contou Sissi. Junto com Marcia Taffarel, ela foi um dos nomes que esteve presente no amistoso do Brasil contra os Estados Unidos, que marcou a primeira vitória da Seleção em solo adversário na história. Sissi confessou ao ge que esse momento no estádio foi muito importante, não somente pela história da seleção brasileira, mas pela sua trajetória representando o país. – Acho que precisava dessa experiência, porque vinha guardando muita mágoa com a própria CBF. Foi um momento especial, era um capítulo que ainda não tinha se encerrado. Foi um momento especial – contou. – Nós vemos o grupo de 1999 dos Estados Unidos ser valorizado, ficamos com um pouco de ciúme, não temos essa mesma coisa. Todos os eventos aqui elas participam e nós ficamos chateadas, porque não temos isso – revelou ao ge . Nos Estados Unidos, Sissi e Taffarel participaram dos principais momentos de troca com as atletas que estavam representando o Brasil. – A comissão e as jogadoras receberam a gente muito bem, foi uma forma que não esperava. Deu para perceber que as meninas gostam do futebol brasileiro também, elas acompanham. Hoje, há ídolos no feminino. Na minha época só tínhamos no masculino. A primeira camisa 10 do Brasil começou jogando bola na rua, com os garotos. Mesmo com condições adversas, Sissi foi destaque em 1999, na Copa do Mundo disputada nos Estados Unidos. A seleção brasileira foi terceira colocada e a jogadora artilheira do campeonato. – Muitas meninas recusaram estar lá por conta das condições. A gente não ganhava muito bem, mas tinha muita paixão. Tudo que fizemos foi por amor ao país, ao esporte. Aceitávamos o que era dado, porque era aquilo que tínhamos – contou Sissi ao ge . Sua última participação na seleção brasileira foi em 2000. Durante sua carreira, a jogadora passou por Corinthians, São Paulo, onde conquistou o Paulistão Feminino, e Palmeiras. O Vasco foi seu último clube no Brasil e também uma espécie de professora para Marta, que começava no time. Sissi não queria parar de jogar bola e foi buscar melhores condições nos Estados Unidos, assim estruturou melhor sua vida. A brasileira foi para o California Storm e depois jogou no Gold Pride, também atuando com Marta. – Tive a chance de fazer parte do FC Gold Pride, que foi quando a Marta veio jogar também aqui. Naquele momento, fiz aquele papel de assistente e virei jogadora ao mesmo tempo – contou. Em 2009, resolveu se aposentar, mas continuou fazer o que mais ama: ensinando futebol. Sissi se tornou treinadora nos Estados Unidos e trabalha diretamente na base. Brilhando muito nos gramados e fora deles, foi assim que a dez se tornou inspiração para muitas jogadoras da época, como Marta, Cristiane e Formiga."
76,sport,"Chamado de ""burro"" aos 20 minutos do primeiro tempo em seu jogo de estreia , o técnico António Oliveira vem sendo bastante questionado pela torcida do Sport, ao ponto de muitos já pedirem a sua saída, após apenas três jogos à frente da equipe. Porém, uma nova mudança no comando técnico não vai acontecer. É o que garante o presidente Yuri Romão. + ✅Clique aqui para seguir o novo canal ge Sport no WhatsApp + Veja mais notícias do Sport no ge Em entrevista exclusiva ao ge , o mandatário garantiu que o treinador português permanecerá com o time na ""intertemporada"" de pouco mais de um mês no Campeonato Brasileiro, por conta pausa na competição para a disputa da Copa do Mundo de Clubes da Fifa. Tempo em que espera que o elenco assimile melhor a nova fórmula de trabalho bancada pela direção rubro-negra. Escute a entrevista completa no podcast Embolada, abaixo: ""Se a gente for fazer mudança de treinador todas as vezes que uma pessoa dá uma tuitada ou tem uma insatisfação, ou que um cronista de uma rádio....(critica), a gente tem que ter pelo menos 12 a 15 treinadores de prontidão para a gente trocar. Não é assim que se faz futebol. Isso tem custo"", afirmou Yuri. + Sport anuncia contratação da empresa de Paulo André para consultoria do futebol - Nenhum treinador vem treinar o Sport se ele não vier com um contrato muito bem amarrado, com multas... Não é assim - completou, que não revelou o valor da multa no contrato de António Oliveira por conta da ""cláusula de confidencialidade"". O dirigente, inclusive, afirmou que já vê uma evolução positiva do time sob o comando de António Oliveira, indo de encontro à crítica de alguns torcedores e comentaristas, que avaliam que o futebol do Sport piorou com relação ao mostrado com o antecessor, o também português Pepa. Nos três jogos em que António Oliveira comandou a equipe, o Sport foi goleado pelo Cruzeiro (4 a 0), perdeu fora de casa para o Ceará (2 a 0) e empatou em casa com o Internacional (1 a 1). + Sport paga o preço por desatenção, e gols em início de cada tempo viram rotina no Brasileiro - Essa questão da evolução é muito abstrata, porque se a gente for olhar alguns números dos scouts, já há uma evolução de passes, de roubadas de bola, alguma coisa assim. O nosso torcedor, que não tem acesso a essas informações, jamais vai perceber isso. Inclusive vocês, da crônica esportiva - afirmou Yuri Romão. Com a permanência da atual comissão técnica, o presidente do Sport revelou também que as contratações feitas pelo Sport na janela de transferências aberta de 1 a 10 de junho, terão a indicação de António Oliveira. - Óbvio que a gente está esperando a parada (para a Copa do Mundo de Clubes), para que o professor possa colocar em prática o melhor modelo de jogo que ele goste. Concomitantemente, abre-se a janela e a gente também vai tentar reforçar o elenco naquelas posições em que o professor achar que deve. Tudo leva a crer que no retorno desse período, a gente tenha um novo time, um novo estilo de jogo - encerrou o presidente do Sport."
77,sport,"O Sport anunciou, nesta terça-feira, a contratação da empresa Dolomita Sports, do ex-jogador Paulo André. A instituição prestará, inicialmente, um serviço de consultoria por três meses. + ✅Clique aqui para seguir o novo canal ge Sport no WhatsApp + Veja mais notícias do Sport no ge O trabalho da empresa será interno e voltado para a reestruturação de processos, rotinas e infraestrutura. O clube anunciou este passo como mais um no processo de profissionalização do futebol. Neste período, serão feitos diagnósticos detalhados para ter um ambiente mais moderno, eficiente e integrado, de acordo com a nota divulgada pelo clube. Paulo André estava na Ilha do Retiro no último jogo do Sport, contra o Internacional, pelo Brasileirão. Ele já trabalha com o diretor geral Enrico Ambrogini e com o executivo Thiago Gasparino. A empresa conta com o ex-defensor de Corinthians como principal nome, mas também outros profissionais. Ele tem experiência como executivo de futebol no Athletico, Cruzeiro e Valladolid, da Espanha - os dois últimos em parceria com Ronaldo Fenômeno. Na Raposa, Paulo André trabalhou com Ambrogini. O ex-zagueiro foi um dos nomes que o Sport demonstrou interesse no início da reformulação de sua diretoria, motivada pela crise que vive no Brasileirão. O então vice-presidente de futebol Guilherme Falcão renunciou, e o clube não terá mais dirigentes estatutários - conta agora apenas com profissionais remunerados. O Sport volta a campo no próximo domingo, às 11h, contra o Mirassol, no Maião. O Leão é o lanterna do Campeonato Brasileiro com apenas três pontos. O Sport Club do Recife anuncia a contratação da Dolomita Sports — empresa que tem entre seus sócios o ex-atleta e atual gestor de futebol Paulo André — como mais um passo no processo de transformação e profissionalização do departamento de futebol do Clube. A atuação da Dolomita Sports será voltada exclusivamente ao trabalho interno, com foco na reestruturação de processos, rotinas e da infraestrutura do setor. O projeto terá duração inicial de três meses, período em que serão realizados diagnósticos detalhados e soluções que promovam um ambiente mais moderno, eficiente e integrado. Essa parceria reforça o compromisso da atual gestão com a profissionalização completa do futebol rubro-negro, adotando práticas alinhadas às melhores referências do mercado nacional e internacional. 🎙️ Ouça o podcast Embolada 🎧"
78,sport,"""Não podemos mais uma vez começar o segundo tempo e tomar um gol. Isso não pode acontecer porque atrapalha o andamento do jogo"", lamentou o atacante Pablo, após o empate do Sport em casa por 1 a 1 com o Internacional, no último domingo A fala, em tom de descontentamento do centroavante rubro-negro tem fundamento. O gol sofrido aos dois minutos do segundo tempo, quando o Sport vencia a partida diante do Internacional pelo placar mínimo, não é fato isolado no time. Pelo contrário - conforme mostra o ge . + ✅Clique aqui para seguir o novo canal ge Sport no WhatsApp + Veja mais notícias do Sport no ge Na sequência de 10 jogos de jejum de vitórias na Série A, o Rubro-negro se viu surpreendido precocemente pelos adversários cinco vezes. Não só na volta para o segundo tempo, como também na largada das partidas. Contra o Internacional, o Sport sofreu gol aos dois minutos da etapa complementar, com Gustavo Prado, mas experimentou roteiro semelhante contra Ceará, Cruzeiro, Red Bull Bragantino e Corinthians. +Quando Rafael Thyere vai estrear em 2025? Saiba o que pensa a comissão técnica do Sport Aos oito do primeiro tempo, o Vozão abriu o placar no Castelão com Lucas Mugni; aos seis da primeira etapa Igor Cariús marcou um gol contra diante da Raposa; aos 12 também do primeiro tempo Juninho Capixaba balançou as redes do Leão para o Massa Bruta, e por fim, Memphis Depay, em menos de um minuto do segundo tempo, empatou para o Corinthians na Neo Química Arena. Nessas cinco partidas, o Sport somou apenas um ponto (no empate contra o Internacional). Mesmo assim, sofreu o gol quando vencia a partida. Contra o Corinthians foi ainda pior, uma vez que o Leão sofreu a virada. Dessa forma, é possível dizer que com os gols em desatenções no início de cada etapa, o Leão deixou pelo menos cinco pontos pelo caminho. +Análise: Sport é o inimigo da tranquilidade nesta Série A Daí vale resgatar o comentário do comentarista da TV Globo, Cabral Neto: "" o acúmulo de péssimos resultados deixa o Sport sempre no limite e precisando fazer mais do que sua capacidade permite"" . Especificamente sobre o momento defensivo do Sport, partindo do recorte do jogo contra o Corinthians até o do Inter, o clube chegou a trocar de técnico e de esquema tático - de dois para três zagueiros -, mas o problema de gols precoces persiste. Domingo, no Maião, às 11h, o Leão pernambucano visita o Mirassol, em jogo da 11ª rodada da Série A. É a última partida da equipe no Brasileiro antes da parada para o Mundial de Clubes. A última chance de vencer a primeira antes da ""intertemporada"" por conta da competição da Fifa."
79,sport,"Fora dos planos do Sport para a disputa do Campeonato Brasileiro , o atacante Gustavo Maia está sendo emprestado para o Criciúma até o final da Série B, com opção de compra . + ✅Clique aqui para seguir o novo canal ge Sport no WhatsApp + Veja mais notícias do Sport no ge A informação foi noticiada inicialmente pelo portal NE45 e confirmada pelo ge com o empresário do jogador, Deividson Andrews. O jogador, de 24 anos, tem contrato em definitivo com o Leão até o final de 2026. A Contratado ano passado pelo Sport, após se destacar pelo rival Náutico na Série C, Gustavo Maia disputou 16 partidas pelo Rubro-negro, sendo apenas seis como titular, com um gol marcado, em sua estreia, contra o Ferroviário, pela Copa do Nordeste. Além disso, contribuiu com duas assistências. Ambas no Campeonato Pernambucano. Porém, perdeu espaço com o início do Campeonato Brasileiro. Tanto que foi utilizado por apenas 16 minutos, na derrota para o Bragantino, pela quarta rodada, no dia 16 de abril. Revelado pelo São Paulo, Gustavo Maia defendeu também o Internacional e chegou a atuar pelo Barcelona B, em 2021, e pelo Valencia B, em 2023. No mesmo ano, retornou ao Brasil para defender o Vila Nova. No ano passado, foi contratado pelo Náutico onde conseguiu se destacar disputando a Série C. Pelo Timbu, foram 19 partidas, sendo titular em 18 delas, com seis gols marcados e uma assistência. No entanto, o Alvirrubro não conseguiu avançar da primeira fase. Números que o levaram a ser adquirido em definitivo pelo Sport. 🎙️ Ouça o podcast Embolada 🎧"
80,sport,"Quando Rafael Thyere vai estrear no Sport em 2025? Recuperado de cirurgia de hérnia de disco, o zagueiro voltou a ser relacionado pelo técnico António Oliveira nas últimas duas partidas do time, mas ainda não entrou em campo. Por qual motivo? Confrontado pela imprensa sobre o assunto após o empate com o Internacional, o comandante rubro-negro foi sucinto na resposta: Thyere ainda não está com condições de atuar 90 minutos. + ✅Clique aqui para seguir o novo canal ge Sport no WhatsApp + Veja mais notícias do Sport no ge - Temos que ter alguma paciência com o jogador, porque esteve muito tempo parado e agora é condicioná-lo para depois ser realmente uma aposta efetiva da comissão técnica. Tão simples quanto isso - explicou. ""Quando nós entendermos que ele estiver bem condicionado... Nesta altura, ele não aguenta 90 minutos. Temos que ter cuidado. Quando ele estiver bem condicionado , será mais uma alternativa para começar"", reforçou António. +Polícia prende 166 membros de organizada antes de Sport x Internacional Jogador mais longevo do elenco, com seis temporadas consecutivas vestindo a camisa do Sport, Rafael Thyere não joga há cinco meses - sendo os últimos quatro por razão de recuperação de contusão na coluna. O zagueiro e então capitão rubro-negro começou o ano realizando trabalhos de equilíbrio muscular justamente para evitar lesões ao longo da temporada, mas começou a sentir incômodo na lombar. Pegou relação contra o Central, em 26 de janeiro, não entrou em campo e seguiu com dores. Sem melhora no quadro, Thyere, por recomendação do departamento médico do Sport, foi a um especialista de coluna, que sugeriu procedimento cirúrgico. O defensor fez a cirurgia e esteve no DM nos últimos quatro meses. Contra o Ceará, na derrota do Leão por 2 a 0, Rafael Thyere voltou a ser relacionado, assim como no empate diante do Internacional. Em ambos, ficou no banco de reservas. O Leão volta a campo no domingo pela manhã, às 11h, contra o Mirassol, no Maião."
81,sport,"A Polícia Militar de Pernambuco prendeu 166 membros da torcida organizada Maior do Nordeste - a extinta Torcida Jovem -, antes de Sport x Internacional, pelo Campeonato Brasileiro da Série A, no último domingo. + ✅Clique aqui para seguir o novo canal ge Sport no WhatsApp + Veja mais notícias do Sport no ge Os integrantes da uniformizada foram presos na Avenida Agamenon Magalhães, no Espinheiro, após causarem tumulto no percurso até o estádio. De acordo com a nota da PM, eles saíram de Casa Amarela, Jardim Paulista e Ouro Preto. Foram apreendidos com o grupo: dez invólucros de maconha, 22 porções de cocaína, 210ml de loló, uma soqueira e dois rojões. Eles foram conduzidos para a Central de Plantões da Capital para lavrar os 166 Termos Circunstanciados de Ocorrência. Em campo, o Sport empatou com o Internacional por 1 a 1 e segue sem vencer no Brasileirão. O Leão, lanterna com apenas três pontos, volta a campo contra o Mirassol, domingo, às 11h, no Maião. 🎙️ Ouça o podcast Embolada 🎧"
82,vasco,"Paulo Henrique chegou sob desconfiança e pouco entusiasmo da torcida do Vasco . Contratado em fevereiro de 2023, o lateral só estreou como titular do clube de São Januário três meses depois, no dia 27 de maio, contra o Fortaleza, no Castelão. Exatamente dois anos depois, o jogador marcou um dos gols da vitória da equipe contra o Melgar na Sul-Americana, nesta terça-feira. + Vasco vence julgamento de liminar contra 777 e segue no comando do futebol PH já se firmou como um dos destaques do clube e está entre os melhores atletas da posição no país. A maior característica, segundo o próprio, é a velocidade desde quando era pequeno, mas o lateral tem mostrado uma versão artilheira para brilhar ainda mais no Vasco recentemente. — Eu sempre fui meio ligeirinho quando era moleque (risos). Correndo na rua, jogando bola, brincando, sempre fui rápido assim. Com passar do tempo, a gente vê que é uma das valências e procura aprimorar. Dia após dia eu trabalho intensamente em cima disso para melhorar as métricas, a velocidade para evoluir nesse quesito junto com a preparação física do clube e o meu preparador particular, o Zilmar. Eu faço trabalhos específicos para isso ser sempre uma valência minha — disse Paulo Henrique, ao ge, no Media Day do Vasco. Com a bola na rede contra o Melgar, Paulo Henrique chegou a três gols marcados em 2025, o que torna a atual temporada como a mais artilheira da carreira do atleta. — Fico muito feliz pela temporada, pelo crescimento da equipe. Independentemente de quem esteja no comando, todo mundo que passou por aqui em ensinou bastante. O Carille, o Felipe, agora o Diniz, todos têm uma parcela no meu desenvolvimento. O coletivo está sempre acima de qualquer coisa, mas também fico muito feliz pelo individual estar aparecendo com gols, assistências e desarmes. Tudo que eu puder acrescentar, vou estar sempre muito feliz em ajudar — disse o lateral, na entrevista na zona mista após a vitória contra o Melgar. + ✅Clique aqui para seguir o novo canal ge Vasco no WhatsApp + O mercado do Cartola vai fechar! Monte seu time agora! O que impressiona é que, apesar da velocidade de Paulo Henrique, as chances para ele não foram rápidas no Vasco. O lateral foi contratado em fevereiro de 2023 e só estreou três meses depois. PH foi contratado por empréstimo para ser opção a Puma Rodríguez. De maio até o início de outubro, atuou em um pouco mais de 120 minutos no total, até assumir a titularidade da equipe até o fim do ano, sendo decisivo com o gol contra o Botafogo e a assistência para Serginho contra o Bragantino. — Eu aprendi bastante em 2023, vim para cá sabendo que ia disputar vaga com um jogador de seleção, que é o Puma. Eu já vim sabendo disso, quando cheguei eu disse que respeitava muito ele, porém sabia o que eu poderia fazer e agregar. E assim foi. Quando tive a oportunidade, procurei abraçá-la e as coisas têm dado certo — disse Paulo Henrique, ao ge . Hoje já são 98 jogos com a camisa do Vasco, 95 deles oficiais. No último deles, contra o Melgar nesta terça-feira, Paulo Henrique teve o nome gritado pela torcida ao ser substituído por Puma Rodríguez e após o apito final. Nas graças da torcida, o lateral sonha em chegar à seleção brasileira. — É um sonho, sempre foi. Eu trabalho para ajudar a equipe e consequentemente, se pintar oportunidade na Seleção, vai ser algo muito grandioso para mim. Não acredito que seja algo impossível, acredito que é palpável. Tenho que trabalhar dia após dia para que esse momento chegue — disse o lateral, que completou: — O Wesley, do Flamengo, foi para a Seleção agora, ele passou por um momento difícil e conseguiu chegar na Seleção. Então acredito que eu também posso, claro, com os pés no chão. Não é o meu principal objetivo, mas é um dos sonhos que acredito que pode ser possível, sim. Vou ficar muito feliz se acontecer. Se não, vou continuar trabalhando para ajudar o Vasco, que é o mais importante. Desde 2024, nenhum lateral direito tem mais desarmes que Paulo Henrique. Em 2025, são 31 desarmes em oito rodadas. No ano passado, ele teve 72. O reconhecimento da evolução defensiva do jogador é algo celebrado por ele, que não sabe dizer se há tantos jogadores mais rápidos que ele no Brasil, mas reconhece outros ""ligeirinhos"" por aí. — Da mesma forma que eu procuro atacar eu procuro defender. O reconhecimento é sinal de que o trabalho está sendo bem feito. — Não sei te dizer (se há alguém mais rápido). Eu vi uma estatística que o Saulo Mineiro, do Ceará, bateu uma velocidade grande. O Bruno Henrique é muito rápido, o Cebolinha também. Tem vários jogadores rápidos. Não sei se sou mais rápido que eles ou eles são mais rápidos que eu — brincou o lateral. Assista tudo sobre o Vasco no ge, na Globo e no SporTV:"
83,vasco,"Com dois gols nos últimos três jogos - o último, um golaço contra o Melgar, na vitória de 3 a 0 nesta terça, em São Januário , pela Sul-Americana -, Rayan é um nome em ascensão no Vasco . Com apenas 18 anos – completa 19 em agosto -, o jogador se valoriza a cada jogo como titular no time de Fernando Diniz . + Vasco 3 x 0 Melgar: veja os melhores momento da vitória em São Januário Tanto que começou a despertar a atenção de outros clubes. Uma sondagem chegou, mas o Vasco avisou que só aceita conversar se a proposta bater na casa dos R$ 100 milhões. Nos últimos dias, a diretoria vascaína recebeu contato de intermediários do Besiktas, da Turquia. O clube europeu acenou com proposta de 7 milhões de euros pelo jogador – ou seja, cerca de R$ 45 milhões. Era o início de tratativa que poderia avançar para a compra de percentual menor do que os 100% dos direitos econômicos do atleta. O valor não agradou. O Vasco avisou: nem se senta à mesa de uma negociação caso a oferta não suba para mais do que o dobro – ou seja, próximo dos 15 milhões de euros. Quase R$ 100 milhões, pela cotação atual. Desde que retornou do Sul-Americano com a Seleção – terminou campeão sub-20 -, Rayan fez 22 jogos e foi titular em 17 – ou seja, saiu jogando em quase 80% das partidas. No ano passado, começou em 16 de 36 jogos (44%). - Se vender o Rayan agora, vai vender por muito menos do que ele vale. A frase é de Fernando Diniz na coletiva da noite de terça-feira, depois da vitória sobre o Melgar. Com canhota afiada, a jovem promessa acertou a gaveta do goleiro venezuelano. + ✅Clique aqui para seguir o novo canal ge Vasco no WhatsApp + O mercado do Cartola vai fechar! Monte seu time agora! Com aperto menor nas contas por conta da recuperação judicial, a diretoria vascaína aproveita o respiro para suportar as ofertas mais baixas e valorizar Rayan. A procura do time turco – que não retornou desde a recusa vascaína – é apenas uma das sondagens que o Vasco recebeu nos últimos tempos. O ex-diretor de futebol Marcelo Sant´anna chegou a dizer que o Vasco recusou proposta de “dois dígitos” por Rayan . Sem diretor de futebol, as negociações estão nas mãos do diretor geral do Vasco, Carlos Amodeo. Nesta terça-feira ainda, o Vasco anunciou que conseguiu suspender o transferban pela falta de pagamento de Adson, comprado ao Nantes, da França. Assista tudo sobre o Vasco no ge, na Globo e no SporTV:"
